TestNo,TestName,Runtime
402,com.fasterxml.jackson.databind.jsontype.TestAbstractTypeNames,97
403,com.fasterxml.jackson.databind.node.TestTreeTraversingParser,98
404,com.fasterxml.jackson.databind.exc.ExceptionSerializationTest,100
405,com.fasterxml.jackson.databind.type.TestTypeFactory,100
406,com.fasterxml.jackson.databind.ext.TestCoreXMLTypes,101
407,com.fasterxml.jackson.databind.jsontype.ext.ExternalTypeIdTest,101
408,com.fasterxml.jackson.databind.jsontype.TestPropertyTypeInfo,103
409,com.fasterxml.jackson.databind.ser.filter.JsonIncludeTest,103
410,com.fasterxml.jackson.databind.ser.TestJacksonTypes,104
411,com.fasterxml.jackson.databind.deser.jdk.EnumDeserializationTest,105
412,com.fasterxml.jackson.databind.exc.ExceptionDeserializationTest,105
413,com.fasterxml.jackson.databind.type.LocalTypeTest,105
414,com.fasterxml.jackson.databind.module.SimpleModuleTest,106
415,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForObject,114
416,com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForLists,116
417,com.fasterxml.jackson.databind.ser.filter.JsonInclude1327Test,117
418,com.fasterxml.jackson.databind.ser.TestEnumSerialization,119
419,com.fasterxml.jackson.databind.deser.TestArrayDeserialization,122
420,com.fasterxml.jackson.databind.ser.jdk.JDKTypeSerializationTest,125
421,com.fasterxml.jackson.databind.TestJDKSerialization,133
422,com.fasterxml.jackson.databind.ser.TestRootType,148
423,com.fasterxml.jackson.databind.big.TestBiggerData,157
424,com.fasterxml.jackson.databind.type.RecursiveType1658Test,161
425,com.fasterxml.jackson.databind.ser.filter.JsonIncludeOverrideTest,182
426,com.fasterxml.jackson.databind.ser.TestCyclicTypes,183
427,com.fasterxml.jackson.databind.deser.jdk.MapDeserializationTest,185
428,com.fasterxml.jackson.databind.ext.TestDOM,191
429,com.fasterxml.jackson.databind.jsontype.ext.TestSubtypesExternalPropertyMissingProperty,191
430,com.fasterxml.jackson.databind.ser.filter.TestMapFiltering,202
431,com.fasterxml.jackson.databind.type.TestTypeFactoryWithClassLoader,238
432,com.fasterxml.jackson.databind.deser.jdk.JDKStringLikeTypesTest,331
433,com.fasterxml.jackson.databind.misc.RaceCondition738Test,725
434,com.fasterxml.jackson.databind.deser.TestConcurrency,2128
